temperature,pressure,flow_rate,valve_position,power_output,timestamp
400.0,4.0,2.96,64.55,152.71,1771519246.799
400.0,4.0,2.96,64.55,152.71,1771519246.799
400.0,4.0,2.98,63.61,152.62,1771519247.811
400.0,4.0,2.98,63.61,152.62,1771519247.811
400.0,4.0,2.98,63.61,152.62,1771519247.811
400.0,4.0,2.98,63.61,152.62,1771519247.811
400.0,4.0,2.98,63.61,152.62,1771519247.811
401.13,4.0,3.03,62.76,151.55,1771519248.822
401.13,4.0,3.03,62.76,151.55,1771519248.822
401.13,4.0,3.03,62.76,151.55,1771519248.822
401.13,4.0,3.03,62.76,151.55,1771519248.822
405.65,4.07,2.98,62.0,150.0,1771519249.83
405.65,4.07,2.98,62.0,150.0,1771519249.83
405.65,4.07,2.98,62.0,150.0,1771519249.83
405.65,4.07,2.98,62.0,150.0,1771519249.83
405.65,4.07,2.98,62.0,150.0,1771519249.83
400.0,4.0,3.06,61.31,151.94,1771519250.841
400.0,4.0,3.06,61.31,151.94,1771519250.841
400.0,4.0,3.06,61.31,151.94,1771519250.841
400.0,4.0,3.06,61.31,151.94,1771519250.841
400.0,4.0,3.06,61.31,151.94,1771519250.841
405.82,4.0,3.03,60.69,150.38,1771519251.852
405.82,4.0,3.03,60.69,150.38,1771519251.852
405.82,4.0,3.03,60.69,150.38,1771519251.852
405.82,4.0,3.03,60.69,150.38,1771519251.852
400.0,4.0,3.0,60.14,151.47,1771519252.866
400.0,4.0,3.0,60.14,151.47,1771519252.866
400.0,4.0,3.0,60.14,151.47,1771519252.866
400.0,4.0,3.0,60.14,151.47,1771519252.866
400.0,4.0,3.0,60.14,151.47,1771519252.866
400.0,4.0,3.06,61.27,150.0,1771519253.871
400.0,4.0,3.06,61.27,150.0,1771519253.871
400.0,4.0,3.06,61.27,150.0,1771519253.871
400.0,4.0,3.06,61.27,150.0,1771519253.871
400.0,4.0,3.06,61.27,150.0,1771519253.871
400.0,4.0,2.99,62.28,150.0,1771519254.879
400.0,4.0,2.99,62.28,150.0,1771519254.879
400.0,4.0,2.99,62.28,150.0,1771519254.879
400.0,4.0,2.99,62.28,150.0,1771519254.879
400.0,4.07,2.96,63.2,150.7,1771519255.887
400.0,4.07,2.96,63.2,150.7,1771519255.887
400.0,4.07,2.96,63.2,150.7,1771519255.887
400.0,4.07,2.96,63.2,150.7,1771519255.887
400.0,4.07,2.96,63.2,150.7,1771519255.887
405.16,4.0,2.97,64.02,152.15,1771519256.896
405.16,4.0,2.97,64.02,152.15,1771519256.896
405.16,4.0,2.97,64.02,152.15,1771519256.896
405.16,4.0,2.97,64.02,152.15,1771519256.896
405.16,4.0,2.97,64.02,152.15,1771519256.896
407.14,4.01,2.96,64.76,152.47,1771519257.912
407.14,4.01,2.96,64.76,152.47,1771519257.912
407.14,4.01,2.96,64.76,152.47,1771519257.912
407.14,4.01,2.96,64.76,152.47,1771519257.912
400.0,4.0,3.05,65.42,151.44,1771519258.926
400.0,4.0,3.05,65.42,151.44,1771519258.926
400.0,4.0,3.05,65.42,151.44,1771519258.926
400.0,4.0,3.05,65.42,151.44,1771519258.926
400.0,4.0,3.05,65.42,151.44,1771519258.926
400.0,4.0,2.98,66.02,150.54,1771519259.937
400.0,4.0,2.98,66.02,150.54,1771519259.937
400.0,4.0,2.98,66.02,150.54,1771519259.937
400.0,4.0,2.98,66.02,150.54,1771519259.937
400.0,4.0,2.98,66.02,150.54,1771519259.937
400.0,4.06,3.02,66.56,150.33,1771519260.937
400.0,4.06,3.02,66.56,150.33,1771519260.937
400.0,4.06,3.02,66.56,150.33,1771519260.937
400.0,4.06,3.02,66.56,150.33,1771519260.937
403.8,4.03,3.02,67.05,150.0,1771519261.947
403.8,4.03,3.02,67.05,150.0,1771519261.947
403.8,4.03,3.02,67.05,150.0,1771519261.947
403.8,4.03,3.02,67.05,150.0,1771519261.947
403.8,4.03,3.02,67.05,150.0,1771519261.947
403.97,4.05,2.97,67.49,151.13,1771519262.96
403.97,4.05,2.97,67.49,151.13,1771519262.96
403.97,4.05,2.97,67.49,151.13,1771519262.96
403.97,4.05,2.97,67.49,151.13,1771519262.96
400.0,4.04,3.02,68.51,150.0,1771519263.961
400.0,4.04,3.02,68.51,150.0,1771519263.961
400.0,4.04,3.02,68.51,150.0,1771519263.961
400.0,4.04,3.02,68.51,150.0,1771519263.961
400.0,4.04,3.02,68.51,150.0,1771519263.961
400.0,4.01,2.99,69.42,152.08,1771519264.971
400.0,4.01,2.99,69.42,152.08,1771519264.971
400.0,4.01,2.99,69.42,152.08,1771519264.971
400.0,4.01,2.99,69.42,152.08,1771519264.971
400.0,4.01,2.99,69.42,152.08,1771519264.971
407.6,4.0,2.98,70.25,150.0,1771519265.98
407.6,4.0,2.98,70.25,150.0,1771519265.98
407.6,4.0,2.98,70.25,150.0,1771519265.98
407.6,4.0,2.98,70.25,150.0,1771519265.98
400.0,4.03,3.04,70.99,151.05,1771519266.993
400.0,4.03,3.04,70.99,151.05,1771519266.993
400.0,4.03,3.04,70.99,151.05,1771519266.993
400.0,4.03,3.04,70.99,151.05,1771519266.993
400.0,4.03,3.04,70.99,151.05,1771519266.993
400.0,4.0,3.07,71.66,150.9,1771519268.006
400.0,4.0,3.07,71.66,150.9,1771519268.006
400.0,4.0,3.07,71.66,150.9,1771519268.006
400.0,4.0,3.07,71.66,150.9,1771519268.006
400.0,4.0,3.07,71.66,150.9,1771519268.006
405.57,4.05,2.99,72.26,150.0,1771519269.02
405.57,4.05,2.99,72.26,150.0,1771519269.02
405.57,4.05,2.99,72.26,150.0,1771519269.02
405.57,4.05,2.99,72.26,150.0,1771519269.02
405.88,4.0,3.0,72.8,150.74,1771519270.036
405.88,4.0,3.0,72.8,150.74,1771519270.036
405.88,4.0,3.0,72.8,150.74,1771519270.036
405.88,4.0,3.0,72.8,150.74,1771519270.036
405.88,4.0,3.0,72.8,150.74,1771519270.036
402.2,4.0,2.99,73.29,151.03,1771519271.048
402.2,4.0,2.99,73.29,151.03,1771519271.048
402.2,4.0,2.99,73.29,151.03,1771519271.048
402.2,4.0,2.99,73.29,151.03,1771519271.048
402.2,4.0,2.99,73.29,151.03,1771519271.048
403.93,4.0,2.95,73.73,152.83,1771519272.061
403.93,4.0,2.95,73.73,152.83,1771519272.061
403.93,4.0,2.95,73.73,152.83,1771519272.061
403.93,4.0,2.95,73.73,152.83,1771519272.061
405.88,4.0,3.03,74.13,151.92,1771519273.076
405.88,4.0,3.03,74.13,151.92,1771519273.076
405.88,4.0,3.03,74.13,151.92,1771519273.076
405.88,4.0,3.03,74.13,151.92,1771519273.076
405.88,4.0,3.03,74.13,151.92,1771519273.076
400.25,4.0,2.94,74.48,151.73,1771519274.078
400.25,4.0,2.94,74.48,151.73,1771519274.078
400.25,4.0,2.94,74.48,151.73,1771519274.078
400.25,4.0,2.94,74.48,151.73,1771519274.078
400.25,4.0,2.94,74.48,151.73,1771519274.078
403.39,4.06,2.95,70.4,150.0,1771519275.092
403.39,4.06,2.95,70.4,150.0,1771519275.092
403.39,4.06,2.95,70.4,150.0,1771519275.092
403.39,4.06,2.95,70.4,150.0,1771519275.092
400.0,4.0,3.03,66.73,150.0,1771519276.106
400.0,4.0,3.03,66.73,150.0,1771519276.106
400.0,4.0,3.03,66.73,150.0,1771519276.106
400.0,4.0,3.03,66.73,150.0,1771519276.106
400.0,4.0,3.03,66.73,150.0,1771519276.106
401.94,4.05,2.97,63.43,150.31,1771519277.12
401.94,4.05,2.97,63.43,150.31,1771519277.12
401.94,4.05,2.97,63.43,150.31,1771519277.12
401.94,4.05,2.97,63.43,150.31,1771519277.12
401.94,4.05,2.97,63.43,150.31,1771519277.12
406.81,4.0,3.03,60.46,152.89,1771519278.133
406.81,4.0,3.03,60.46,152.89,1771519278.133
406.81,4.0,3.03,60.46,152.89,1771519278.133
406.81,4.0,3.03,60.46,152.89,1771519278.133
400.0,4.06,2.95,57.78,152.52,1771519279.145
400.0,4.06,2.95,57.78,152.52,1771519279.145
400.0,4.06,2.95,57.78,152.52,1771519279.145
400.0,4.06,2.95,57.78,152.52,1771519279.145
400.0,4.06,2.95,57.78,152.52,1771519279.145
400.0,4.04,3.03,55.38,150.0,1771519280.159
400.0,4.04,3.03,55.38,150.0,1771519280.159
400.0,4.04,3.03,55.38,150.0,1771519280.159
400.0,4.04,3.03,55.38,150.0,1771519280.159
400.0,4.04,3.03,55.38,150.0,1771519280.159
400.0,4.0,3.01,53.21,150.34,1771519281.17
400.0,4.0,3.01,53.21,150.34,1771519281.17
400.0,4.0,3.01,53.21,150.34,1771519281.17
400.0,4.0,3.01,53.21,150.34,1771519281.17
400.0,4.01,2.95,51.26,150.75,1771519282.184
400.0,4.01,2.95,51.26,150.75,1771519282.184
400.0,4.01,2.95,51.26,150.75,1771519282.184
400.0,4.01,2.95,51.26,150.75,1771519282.184
400.0,4.01,2.95,51.26,150.75,1771519282.184
400.0,4.07,2.94,49.51,150.61,1771519283.186
400.0,4.07,2.94,49.51,150.61,1771519283.186
400.0,4.07,2.94,49.51,150.61,1771519283.186
400.0,4.07,2.94,49.51,150.61,1771519283.186
400.0,4.07,2.94,49.51,150.61,1771519283.186
400.0,4.0,2.99,47.93,150.0,1771519284.197
400.0,4.0,2.99,47.93,150.0,1771519284.197
400.0,4.0,2.99,47.93,150.0,1771519284.197
400.0,4.0,2.99,47.93,150.0,1771519284.197
404.19,4.06,2.97,46.5,150.0,1771519285.21
404.19,4.06,2.97,46.5,150.0,1771519285.21
404.19,4.06,2.97,46.5,150.0,1771519285.21
404.19,4.06,2.97,46.5,150.0,1771519285.21
404.19,4.06,2.97,46.5,150.0,1771519285.21
400.61,4.0,3.01,44.86,150.11,1771519286.212
400.61,4.0,3.01,44.86,150.11,1771519286.212
400.61,4.0,3.01,44.86,150.11,1771519286.212
400.61,4.0,3.01,44.86,150.11,1771519286.212
400.61,4.0,3.01,44.86,150.11,1771519286.212
400.0,4.0,3.03,43.38,150.0,1771519287.214
400.0,4.0,3.03,43.38,150.0,1771519287.214
400.0,4.0,3.03,43.38,150.0,1771519287.214
400.0,4.0,3.03,43.38,150.0,1771519287.214
405.94,4.03,2.98,42.05,151.23,1771519288.221
405.94,4.03,2.98,42.05,151.23,1771519288.221
405.94,4.03,2.98,42.05,151.23,1771519288.221
405.94,4.03,2.98,42.05,151.23,1771519288.221
405.94,4.03,2.98,42.05,151.23,1771519288.221
400.0,4.0,2.92,40.86,152.31,1771519289.231
400.0,4.0,2.92,40.86,152.31,1771519289.231
400.0,4.0,2.92,40.86,152.31,1771519289.231
400.0,4.0,2.92,40.86,152.31,1771519289.231
400.0,4.03,3.02,39.78,150.0,1771519290.233
400.0,4.03,3.02,39.78,150.0,1771519290.233
400.0,4.03,3.02,39.78,150.0,1771519290.233
400.0,4.03,3.02,39.78,150.0,1771519290.233
400.0,4.03,3.02,39.78,150.0,1771519290.233
400.0,4.06,2.93,38.81,150.46,1771519291.234
400.0,4.06,2.93,38.81,150.46,1771519291.234
400.0,4.06,2.93,38.81,150.46,1771519291.234
400.0,4.06,2.93,38.81,150.46,1771519291.234
400.0,4.06,2.93,38.81,150.46,1771519291.234
401.86,4.01,3.01,37.94,152.72,1771519292.246
401.86,4.01,3.01,37.94,152.72,1771519292.246
401.86,4.01,3.01,37.94,152.72,1771519292.246
401.86,4.01,3.01,37.94,152.72,1771519292.246
407.3,4.0,2.94,37.15,150.0,1771519293.259
407.3,4.0,2.94,37.15,150.0,1771519293.259
407.3,4.0,2.94,37.15,150.0,1771519293.259
407.3,4.0,2.94,37.15,150.0,1771519293.259
407.3,4.0,2.94,37.15,150.0,1771519293.259
402.65,4.02,2.97,36.44,150.0,1771519294.27
402.65,4.02,2.97,36.44,150.0,1771519294.27
402.65,4.02,2.97,36.44,150.0,1771519294.27
402.65,4.02,2.97,36.44,150.0,1771519294.27
402.65,4.02,2.97,36.44,150.0,1771519294.27
400.0,4.0,2.96,35.81,150.0,1771519295.27
400.0,4.0,2.96,35.81,150.0,1771519295.27
400.0,4.0,2.96,35.81,150.0,1771519295.27
400.0,4.0,2.96,35.81,150.0,1771519295.27
400.54,4.03,2.92,35.23,152.91,1771519296.282
400.54,4.03,2.92,35.23,152.91,1771519296.282
400.54,4.03,2.92,35.23,152.91,1771519296.282
400.54,4.03,2.92,35.23,152.91,1771519296.282
400.54,4.03,2.92,35.23,152.91,1771519296.282
400.0,4.0,2.96,36.52,150.96,1771519297.286
400.0,4.0,2.96,36.52,150.96,1771519297.286
400.0,4.0,2.96,36.52,150.96,1771519297.286
400.0,4.0,2.96,36.52,150.96,1771519297.286
400.05,4.0,2.96,37.67,151.86,1771519298.296
400.05,4.0,2.96,37.67,151.86,1771519298.296
400.05,4.0,2.96,37.67,151.86,1771519298.296
400.05,4.0,2.96,37.67,151.86,1771519298.296
400.05,4.0,2.96,37.67,151.86,1771519298.296
405.58,4.0,2.98,38.72,151.43,1771519299.307
405.58,4.0,2.98,38.72,151.43,1771519299.307
405.58,4.0,2.98,38.72,151.43,1771519299.307
405.58,4.0,2.98,38.72,151.43,1771519299.307
405.58,4.0,2.98,38.72,151.43,1771519299.307
400.0,4.0,2.92,39.65,150.53,1771519300.324
400.0,4.0,2.92,39.65,150.53,1771519300.324
400.0,4.0,2.92,39.65,150.53,1771519300.324
400.0,4.0,2.92,39.65,150.53,1771519300.324
400.0,4.03,3.02,40.49,151.03,1771519301.332
400.0,4.03,3.02,40.49,151.03,1771519301.332
400.0,4.03,3.02,40.49,151.03,1771519301.332
400.0,4.03,3.02,40.49,151.03,1771519301.332
400.0,4.03,3.02,40.49,151.03,1771519301.332
400.0,4.0,2.92,41.25,152.63,1771519302.345
400.0,4.0,2.92,41.25,152.63,1771519302.345
400.0,4.0,2.92,41.25,152.63,1771519302.345
400.0,4.0,2.92,41.25,152.63,1771519302.345
400.0,4.0,2.92,41.25,152.63,1771519302.345
406.34,4.0,3.03,41.94,150.0,1771519303.356
406.34,4.0,3.03,41.94,150.0,1771519303.356
406.34,4.0,3.03,41.94,150.0,1771519303.356
406.34,4.0,3.03,41.94,150.0,1771519303.356
406.37,4.0,2.94,42.55,150.0,1771519304.369
406.37,4.0,2.94,42.55,150.0,1771519304.369
406.37,4.0,2.94,42.55,150.0,1771519304.369
406.37,4.0,2.94,42.55,150.0,1771519304.369
406.37,4.0,2.94,42.55,150.0,1771519304.369
400.0,4.04,2.96,43.1,152.57,1771519305.385
400.0,4.04,2.96,43.1,152.57,1771519305.385
400.0,4.04,2.96,43.1,152.57,1771519305.385
400.0,4.04,2.96,43.1,152.57,1771519305.385
400.0,4.04,2.96,43.1,152.57,1771519305.385
407.09,4.04,2.93,43.6,150.57,1771519306.399
407.09,4.04,2.93,43.6,150.57,1771519306.399
407.09,4.04,2.93,43.6,150.57,1771519306.399
407.09,4.04,2.93,43.6,150.57,1771519306.399
400.0,4.02,3.04,43.45,150.0,1771519307.41
400.0,4.02,3.04,43.45,150.0,1771519307.41
400.0,4.02,3.04,43.45,150.0,1771519307.41
400.0,4.02,3.04,43.45,150.0,1771519307.41
400.0,4.02,3.04,43.45,150.0,1771519307.41
400.32,4.0,2.99,43.32,152.51,1771519308.425
400.32,4.0,2.99,43.32,152.51,1771519308.425
400.32,4.0,2.99,43.32,152.51,1771519308.425
400.32,4.0,2.99,43.32,152.51,1771519308.425
400.32,4.0,2.99,43.32,152.51,1771519308.425
403.87,4.0,2.93,43.2,150.0,1771519309.425
403.87,4.0,2.93,43.2,150.0,1771519309.425
403.87,4.0,2.93,43.2,150.0,1771519309.425
403.87,4.0,2.93,43.2,150.0,1771519309.425
404.38,4.05,3.02,43.09,150.59,1771519310.436
404.38,4.05,3.02,43.09,150.59,1771519310.436
404.38,4.05,3.02,43.09,150.59,1771519310.436
404.38,4.05,3.02,43.09,150.59,1771519310.436
404.38,4.05,3.02,43.09,150.59,1771519310.436
407.43,4.0,2.97,42.99,150.3,1771519311.448
407.43,4.0,2.97,42.99,150.3,1771519311.448
407.43,4.0,2.97,42.99,150.3,1771519311.448
407.43,4.0,2.97,42.99,150.3,1771519311.448
406.89,4.01,2.95,42.91,151.68,1771519312.45
406.89,4.01,2.95,42.91,151.68,1771519312.45
406.89,4.01,2.95,42.91,151.68,1771519312.45
406.89,4.01,2.95,42.91,151.68,1771519312.45
406.89,4.01,2.95,42.91,151.68,1771519312.45
400.0,4.0,2.99,42.83,150.0,1771519313.462
400.0,4.0,2.99,42.83,150.0,1771519313.462
400.0,4.0,2.99,42.83,150.0,1771519313.462
400.0,4.0,2.99,42.83,150.0,1771519313.462
400.0,4.0,2.99,42.83,150.0,1771519313.462
400.0,4.0,3.01,42.76,152.45,1771519314.474
400.0,4.0,3.01,42.76,152.45,1771519314.474
400.0,4.0,3.01,42.76,152.45,1771519314.474
400.0,4.0,3.01,42.76,152.45,1771519314.474
402.25,4.07,2.94,42.69,150.0,1771519315.482
402.25,4.07,2.94,42.69,150.0,1771519315.482
402.25,4.07,2.94,42.69,150.0,1771519315.482
402.25,4.07,2.94,42.69,150.0,1771519315.482
402.25,4.07,2.94,42.69,150.0,1771519315.482
406.73,4.03,3.05,42.64,152.18,1771519316.495
406.73,4.03,3.05,42.64,152.18,1771519316.495
406.73,4.03,3.05,42.64,152.18,1771519316.495
406.73,4.03,3.05,42.64,152.18,1771519316.495
406.73,4.03,3.05,42.64,152.18,1771519316.495
402.09,4.0,3.04,42.58,152.87,1771519317.508
402.09,4.0,3.04,42.58,152.87,1771519317.508
402.09,4.0,3.04,42.58,152.87,1771519317.508
402.09,4.0,3.04,42.58,152.87,1771519317.508
404.04,4.0,2.97,41.2,151.77,1771519318.509
404.04,4.0,2.97,41.2,151.77,1771519318.509
404.04,4.0,2.97,41.2,151.77,1771519318.509
404.04,4.0,2.97,41.2,151.77,1771519318.509
404.04,4.0,2.97,41.2,151.77,1771519318.509
400.0,4.03,3.01,39.95,150.49,1771519319.524
400.0,4.03,3.01,39.95,150.49,1771519319.524
400.0,4.03,3.01,39.95,150.49,1771519319.524
400.0,4.03,3.01,39.95,150.49,1771519319.524
400.0,4.03,3.01,39.95,150.49,1771519319.524
400.0,4.01,2.96,38.82,150.0,1771519320.533
400.0,4.01,2.96,38.82,150.0,1771519320.533
400.0,4.01,2.96,38.82,150.0,1771519320.533
400.0,4.01,2.96,38.82,150.0,1771519320.533
400.0,4.0,2.98,37.81,150.0,1771519321.544
400.0,4.0,2.98,37.81,150.0,1771519321.544
400.0,4.0,2.98,37.81,150.0,1771519321.544
400.0,4.0,2.98,37.81,150.0,1771519321.544
400.0,4.0,2.98,37.81,150.0,1771519321.544
406.36,4.03,2.94,36.9,150.19,1771519322.554
406.36,4.03,2.94,36.9,150.19,1771519322.554
406.36,4.03,2.94,36.9,150.19,1771519322.554
406.36,4.03,2.94,36.9,150.19,1771519322.554
406.36,4.03,2.94,36.9,150.19,1771519322.554
407.29,4.01,3.05,36.08,150.0,1771519323.564
407.29,4.01,3.05,36.08,150.0,1771519323.564
407.29,4.01,3.05,36.08,150.0,1771519323.564
407.29,4.01,3.05,36.08,150.0,1771519323.564
400.0,4.0,3.03,35.34,150.0,1771519324.58
400.0,4.0,3.03,35.34,150.0,1771519324.58
400.0,4.0,3.03,35.34,150.0,1771519324.58
400.0,4.0,3.03,35.34,150.0,1771519324.58
400.0,4.0,3.03,35.34,150.0,1771519324.58
405.41,4.0,2.99,34.68,150.62,1771519325.59
405.41,4.0,2.99,34.68,150.62,1771519325.59
405.41,4.0,2.99,34.68,150.62,1771519325.59
405.41,4.0,2.99,34.68,150.62,1771519325.59
400.0,4.0,2.97,34.08,152.9,1771519326.602
400.0,4.0,2.97,34.08,152.9,1771519326.602
400.0,4.0,2.97,34.08,152.9,1771519326.602
400.0,4.0,2.97,34.08,152.9,1771519326.602
400.0,4.0,2.97,34.08,152.9,1771519326.602
400.0,4.0,3.01,33.54,150.0,1771519327.614
400.0,4.0,3.01,33.54,150.0,1771519327.614
400.0,4.0,3.01,33.54,150.0,1771519327.614
400.0,4.0,3.01,33.54,150.0,1771519327.614
400.0,4.0,3.01,33.54,150.0,1771519327.614
400.0,4.0,2.96,33.06,151.12,1771519328.629
